site,Count_Date,dayOfYear,Start_Time,surveyYear,Interval_1,Interval_2,Interval_3,Interval_4,Interval_5,Interval_6,Interval_7,Interval_8,Interval_9,Interval_10,Interval_11,Interval_12,Interval_13,Interval_14,Interval_15,Interval_16,Interval_17,Interval_18,Interval_19,Interval_20,Interval_21,Interval_22,Interval_23,Interval_24,sunrise,mas
5070,2023-05-23,143,6H 13M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23T12:39:20Z,33.999999999999986
5082,2023-05-04,124,7H 48M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,107.99999999999999
5094,2023-06-08,159,8H 44M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08T12:30:09Z,193.99999999999994
5103,2022-06-19,170,6H 15M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19T12:29:19Z,46
5115,2023-05-19,139,6H 23M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-19T12:42:59Z,41.000000000000014
5116,2023-05-19,139,8H 32M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-19T12:42:59Z,169.99999999999997
5119,2023-05-03,123,8H 14M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03T13:02:11Z,131.99999999999994
5144,2022-06-09,160,6H 6M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09T12:29:50Z,36.99999999999997
5146,2023-05-16,136,5H 51M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16T12:46:03Z,4.999999999999982
5180,2022-06-26,177,8H 38M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26T12:31:07Z,186.99999999999997
5185,2023-06-07,158,5H 47M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-07T12:30:28Z,16.999999999999993
5208,2023-06-05,156,9H 45M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05T12:31:11Z,254
5219,2023-05-05,125,6H 52M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05T12:59:26Z,53.00000000000003
5242,2023-06-02,153,6H 43M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02T12:32:32Z,71.00000000000001
5243,2022-06-09,160,9H 7M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09T12:29:50Z,218.00000000000003
5246,2022-06-23,174,7H 8M 0S,2022,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23T12:30:08Z,98.00000000000003
5249,2022-06-16,167,7H 11M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16T12:29:05Z,102.00000000000001
5252,2022-06-16,167,6H 50M 0S,2022,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16T12:29:05Z,80.99999999999997
5257,2022-06-26,177,6H 8M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26T12:31:07Z,37.00000000000003
5267,2023-05-17,137,8H 28M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,163
5268,2023-05-17,137,8H 15M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,150
5269,2022-06-24,175,7H 8M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-24T12:30:26Z,98.00000000000003
5280,2023-05-18,138,7H 5M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18T12:43:59Z,81.99999999999997
5294,2023-05-17,137,8H 47M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,182
5298,2023-05-17,137,9H 0M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,195
5299,2023-05-17,137,8H 45M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,180
5303,2023-05-18,138,7H 40M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18T12:43:59Z,117.00000000000001
5315,2022-06-25,176,5H 33M 0S,2022,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-25T12:30:45Z,2.9999999999999893
5320,2023-05-10,130,7H 14M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10T12:52:57Z,81.99999999999997
5335,2022-06-26,177,6H 47M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-26T12:31:07Z,76
5344,2023-05-05,125,7H 23M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05T12:59:26Z,84.00000000000003
5383,2022-06-25,176,7H 17M 0S,2022,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-25T12:30:45Z,107
5391,2023-06-13,164,5H 47M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-13T12:29:12Z,17.99999999999999
5410,2022-06-16,167,5H 32M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16T12:29:05Z,2.9999999999999893
5422,2022-06-18,169,6H 40M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18T12:29:12Z,71.00000000000001
5428,2023-05-22,142,6H 27M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-22T12:40:12Z,46.99999999999999
5444,2023-05-05,125,7H 46M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-05T12:59:26Z,107
5450,2022-06-13,164,6H 3M 0S,2022,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-13T12:29:11Z,33.999999999999986
5451,2023-05-23,143,6H 27M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23T12:39:20Z,47.999999999999986
5464,2023-06-02,153,8H 3M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02T12:32:32Z,151.00000000000006
5469,2022-06-23,174,7H 57M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23T12:30:08Z,147
5483,2023-05-08,128,6H 45M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08T12:55:28Z,49.999999999999986
5485,2022-06-18,169,8H 0M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18T12:29:12Z,151
5495,2023-06-08,159,6H 3M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-08T12:30:09Z,32.999999999999986
5496,2023-05-10,130,9H 24M 0S,2023,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10T12:52:57Z,212
5519,2023-05-04,124,7H 17M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,77
5529,2022-06-08,159,9H 2M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-08T12:30:05Z,212
5530,2023-05-17,137,9H 22M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,217.00000000000003
5533,2023-05-17,137,9H 6M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-17T12:45:00Z,200.99999999999997
5539,2022-06-09,160,6H 55M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09T12:29:50Z,86.00000000000001
5543,2022-06-16,167,8H 52M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-16T12:29:05Z,203.00000000000003
5543,2023-05-20,140,7H 7M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20T12:42:02Z,84.99999999999997
5556,2023-05-16,136,8H 10M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16T12:46:03Z,143.99999999999997
5570,2023-05-31,151,8H 26M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31T12:33:37Z,173.00000000000003
5577,2023-05-23,143,9H 35M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23T12:39:20Z,236
5582,2023-05-22,142,9H 0M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-22T12:40:12Z,199.99999999999997
5583,2022-06-18,169,8H 21M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18T12:29:12Z,171.99999999999997
5613,2023-05-10,130,7H 54M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-10T12:52:57Z,122
5625,2023-05-16,136,8H 35M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-16T12:46:03Z,169.00000000000003
5632,2023-06-09,160,7H 59M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-09T12:29:53Z,150
5648,2022-06-19,170,7H 36M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-19T12:29:19Z,126.99999999999997
5648,2023-05-31,151,9H 50M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-31T12:33:37Z,257.00000000000006
5662,2022-06-18,169,8H 31M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-18T12:29:12Z,182.00000000000006
5668,2023-05-14,134,7H 55M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14T12:48:14Z,127.00000000000003
5669,2023-05-04,124,8H 30M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,150
5673,2023-06-02,153,9H 25M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02T12:32:32Z,232.99999999999997
5684,2023-05-09,129,7H 31M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-09T12:54:12Z,96.99999999999997
5690,2022-06-23,174,7H 52M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23T12:30:08Z,142.00000000000003
5707,2022-06-29,180,7H 27M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-29T12:32:24Z,115.00000000000001
5711,2022-06-30,181,8H 59M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-30T12:32:54Z,206.99999999999994
5724,2023-05-04,124,6H 56M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,56.000000000000014
5727,2023-06-06,157,6H 34M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-06T12:30:48Z,63.999999999999986
5734,2023-06-05,156,8H 16M 0S,2023,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05T12:31:11Z,165.00000000000006
5739,2023-06-01,152,7H 15M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-01T12:33:03Z,102.00000000000001
5742,2023-05-20,140,8H 40M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-20T12:42:02Z,177.99999999999994
5759,2023-05-04,124,7H 20M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,79.99999999999999
5764,2023-05-27,147,7H 46M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-27T12:36:12Z,130.00000000000003
5774,2023-05-18,138,8H 2M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-18T12:43:59Z,139
5797,2022-06-23,174,6H 21M 0S,2022,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-23T12:30:08Z,50.99999999999998
5798,2023-06-05,156,6H 9M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05T12:31:11Z,38.00000000000003
5803,2023-06-10,161,8H 26M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-10T12:29:40Z,177
5806,2023-05-14,134,6H 12M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-14T12:48:14Z,24.00000000000002
5807,2023-05-23,143,8H 1M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-23T12:39:20Z,142.00000000000003
5811,2023-05-04,124,9H 26M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-04T13:00:48Z,206
5819,2023-06-05,156,6H 56M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-05T12:31:11Z,85.00000000000001
5827,2023-06-02,153,7H 2M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02T12:32:32Z,90
5828,2023-06-02,153,7H 19M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-02T12:32:32Z,107
5839,2023-06-09,160,7H 28M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-06-09T12:29:53Z,119
5843,2023-05-03,123,6H 50M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-03T13:02:11Z,47.999999999999986
5845,2023-05-08,128,8H 10M 0S,2023,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-08T12:55:28Z,134.99999999999994
1356,2024-06-07,159,8H 52M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,202.00000000000003
1356,2024-06-18,170,5H 31M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,1.999999999999993
1376,2024-06-07,159,6H 16M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,46
1376,2024-06-17,169,7H 37M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,128.00000000000003
1532,2024-05-21,142,8H 13M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,153
1532,2024-06-17,169,5H 35M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,5.999999999999979
1816,2024-06-07,159,6H 58M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,88
1816,2024-06-17,169,8H 14M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,164.99999999999994
2010,2024-05-21,142,9H 9M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,209
2010,2024-06-18,170,6H 21M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,51.99999999999997
2011,2024-05-21,142,9H 12M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,211.99999999999994
2011,2024-06-18,170,6H 19M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,49.999999999999986
2181,2024-05-21,142,8H 45M 0S,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,184.99999999999997
2181,2024-06-18,170,8H 37M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,188.00000000000003
2880,2024-06-07,159,5H 41M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,11.000000000000014
2946,2024-06-06,158,7H 41M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,131
2946,2024-06-17,169,6H 45M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,76
3367,2024-06-06,158,6H 54M 0S,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,84.00000000000003
3367,2024-06-17,169,7H 36M 0S,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-06-17T12:29:09Z,126.99999999999997
3719,2024-05-21,142,8H 1M 0S,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,141.00000000000003
3719,2024-06-06,158,7H 28M 0S,2024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,118
3720,2024-05-21,142,7H 12M 0S,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,92
3720,2024-06-06,158,9H 3M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-06-06T12:30:33Z,213.00000000000006
3929,2024-05-21,142,9H 41M 0S,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,241
3929,2024-06-18,170,9H 19M 0S,2024,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-06-18T12:29:15Z,229.99999999999997
4419,2024-05-21,142,8H 9M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,149
4419,2024-06-17,169,6H 10M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,41.000000000000014
4619,2024-06-06,158,6H 7M 0S,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,36.99999999999997
4619,2024-06-17,169,8H 29M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,179.99999999999994
4882,2024-05-21,142,10H 2M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,262
4909,2024-05-21,142,7H 20M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,99.99999999999997
4909,2024-06-07,159,9H 15M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-07T12:30:14Z,225
5252,2024-06-06,158,6H 8M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,38.00000000000003
5252,2024-06-18,170,8H 38M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,188.99999999999997
5253,2024-06-06,158,6H 44M 0S,2024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-06T12:30:33Z,74
5253,2024-06-18,170,8H 3M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18T12:29:15Z,154.00000000000003
5354,2024-05-21,142,7H 15M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-21T12:40:26Z,94.99999999999999
5354,2024-06-17,169,6H 48M 0S,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17T12:29:09Z,78.99999999999999
